x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y
1.4708480797171202,-0.3604500349721058,-0.591601788478004,-0.728227934075907,0.9416897883522466,1.065963719731826,0.0178322545297575,-0.596183868845102,1.840712330849497,-1.4970928966436117,-1.202671507771992,-0.6039675144875425,2.89925582454148,0.0375668587072523,-1.2495228835952368,0.2579626921992146,0.4166277151522226,1.4082084326957716,-1.838040660792271,-0.8331415233289663,1
4.513369096850683,-2.2271030357520765,-1.140747416182461,2.018262584731395,-2.2383576851761915,-0.4973695331402628,0.7145497614635058,0.9388833153720996,-2.3951693175130337,0.1598367576108895,0.1339418829520131,1.4614990827553758,3.954171247752467,0.3090544381042879,0.5381840760606269,-7.157864698637344,-4.53221590306436,-0.0817995534708706,-9.32536185307987,0.574386351133876,1
-2.355643423564588,2.218601462118448,-1.6032692503126351,0.8733937439215353,0.4014831016378054,0.7172635437832151,-0.8593992108172007,-1.0421902149213798,-2.1759651635015973,0.9802308398956828,1.4985463606698537,0.5444338239034117,-2.4662579537560165,-0.4702557162663573,0.0730184386787561,-2.2035313023963923,-2.299262581634148,-1.742760937584253,-0.2715794576852191,-0.3592853043064165,0
-1.596198438137124,-0.8574272400027705,1.7724336563499823,-0.6393612815270262,1.4194090709509923,-0.4385245056049819,0.2819488738090511,2.3451447234710336,1.0062296174473873,0.3891351807136445,0.238566126142076,-1.0250508969745709,-2.422974575925319,1.57980695740155,-0.3007133637209289,4.26712005055261,2.8937751374064606,1.2366972773578149,6.034785453185585,-0.0457107546458274,0
2.8400489223571164,-2.4896002093666216,-0.8449020821702086,-1.5943617944420725,-4.688516860013303,0.4596373180748159,0.9136072175680342,-1.143504812546336,1.2639372826816937,-2.0409277704847444,0.6756644532569765,4.176423682994823,1.3417423270599946,0.1335654155359782,1.7438193310994723,1.5311883051385262,2.2698079978592083,0.0534889536449385,-3.151109495759724,1.6037018554669304,0
1.5805870754086482,0.4357683582271776,0.1840960479386764,-2.4071140619434392,-3.635329492685072,-0.5927992331786469,-0.0233939602439462,-2.167271609528518,2.016956646233224,-1.7056691667740158,-1.10132662876971,-3.268830022766504,2.7735566480245173,-2.382762352073065,2.712425693014858,5.901930997231913,0.0912244679921616,-0.1167408664533696,-1.1300364066956607,-0.4801695842072341,0
2.019605517311481,-3.9261910127936313,-3.545441961439047,-0.3930299571437278,1.1114320544978755,-0.0942727172309659,0.1814610634806386,-0.1016408743906069,-4.912844527884812,-1.8108071286290333,0.0395697241336481,-0.3151095819950902,-9.946681004577195,-1.3135277983539944,1.1654448173413745,8.87209637957218,6.390253330056487,-3.850770458644704,-1.7445995625031558,-0.1439999777016611,0
0.9361688824550158,0.401295047261204,1.709292218851028,1.050825913278196,-1.644753105103126,1.5301856237965608,-0.6421271738316033,-0.0676955950126927,-0.6854015595354916,0.0436703455824143,0.4021978249123513,-0.7786012488484919,1.741081291828921,-2.0265777765994355,1.8232217637194608,-0.9504233532317288,-0.3423473503005896,-0.4480393645606725,-0.5265758114826407,-0.3146014474420489,0
1.3233448425509255,1.016132059267452,1.8063131759325213,1.2036805423468957,-0.2204067431040021,0.6098125198747528,0.3777117601138336,-1.9230505589179565,1.461839986314469,-2.775015095393859,1.3429563316312263,-1.9078776407900029,4.567854008957711,1.7533751987243156,2.755434697733712,3.2685774471642888,2.979580322334169,1.8490945003339945,1.3125683142544,-1.3180920357955055,0
-0.0962896842710201,-0.3287780407200087,0.374652466569463,0.6829085609166974,-0.0029835469949173,0.7082662196573998,0.7756752996156893,-0.6357831132257853,-0.3949445487877058,0.3739305768976479,0.0113699087984941,1.4751547945540044,-0.2924346816507805,1.889282454250252,-0.4318565939878551,-3.692868814604724,-1.2131369147447386,-1.8054129293123604,-2.938012182791565,0.7834656483247346,0
-0.7559441375639462,0.4641825700620084,0.9457827912615726,1.845720779601408,3.716781792217654,0.5888319515419477,0.1669676233341631,1.2974169188694122,0.2824467631309532,0.3924525663133547,-0.6107626557317373,-3.336799186397564,1.6095585955433367,1.460680332129137,0.2199243373170641,1.9055599009354651,0.0223796133123522,3.215991375621206,3.902606799519111,0.7859740988654604,0
-1.4443658641966697,3.0986178150671075,2.808816198928892,-0.7132395578786703,-3.229862631386313,0.4269836838620996,-0.6545649415957304,-5.438686951183697,5.506366517076971,0.2185939721671632,1.1078232824168008,3.4690912463903727,5.955141085851607,0.1103354331593758,3.2802715664991378,2.04436626089165,3.359815571445176,2.9933084313083813,7.358102898177841,-0.0704603404659958,0
2.8983648435265748,1.4996589815214478,0.0433767283345416,-4.678599981153914,-7.424830798949956,-1.063258686531278,-0.5532410018397994,-1.3057068403142045,1.3163198989933245,0.1140311708533265,-0.0479857948505811,-2.853607785506616,2.567373438764732,-0.5737031442926516,2.056422635638369,5.290982378385627,-0.1385552260297815,-0.7750661689995243,0.223414163877642,-0.4596052987574804,1
3.415792194665209,-1.308023505433988,-1.4281318764093558,0.0165250338107316,-0.9155491590832496,-0.466227391717112,-1.0414529517748186,-1.0451953921051456,-2.6339277652555,-3.0697235774884923,0.5484632735405707,-0.7571355588294497,-1.7443601273769882,1.0033658927291456,0.945557612964218,2.828816413438335,3.6085589875986,-2.6863589933637027,-4.747500271093112,-0.3903944671171425,0
3.78291079301126,-2.6767044109369103,-0.9132026984540896,1.7951347001822464,0.9577297234579428,-0.1572363920285521,-0.0589263545230516,0.1853360987029129,-0.7102226312607506,0.1083480738194395,2.1069401822631857,1.0967972773009875,3.500679996665282,0.4857471474554596,-1.102631258611276,-6.064444033425321,-2.888809422689356,0.4545878676122027,-7.938302307333519,0.8381772195994377,1
0.2697382046479859,0.7646164052582951,-0.5889323619503772,-2.505338412321146,-3.4050481995697783,0.1065054014191864,-0.5426968739026136,3.870751046221272,-1.7048804219604334,0.6963735742528117,0.7458565180985776,-0.638683752624772,-2.099114605589916,0.9192610916812918,-1.3866748076829225,0.1736317924552775,-0.9313211829699476,-0.6307614348466752,1.4475596461694642,-1.4345808609043489,1
3.116015713710896,-2.972799919127352,0.8510492285618181,2.077139156780513,2.8533895049588227,1.4673759883276782,-0.7966125696279787,-0.5150554810704184,1.2620537723427476,1.6311357447045858,0.7536442816334635,1.890309968793268,3.8524272463181446,0.0200138050016104,-1.334536014461161,-4.729797544514206,-0.128220700153496,2.2448766301003724,-2.784777351768156,2.9695095077456646,1
2.9565380835198503,-3.122052312208694,-2.574420334103814,-3.672422925715819,-2.7168903196896004,-0.1164883526310347,0.4892118246643012,-1.0002827933000529,-0.8903377496899876,-3.416850587021961,-0.0750270003968008,-2.370129206129141,-5.0545389091511765,0.4404944961633377,1.836134638695865,11.447429126110112,5.03491579168727,-2.9386251444209788,-2.806002099969488,-0.3827784017095585,0
-2.127964976769075,2.531763481479496,0.2138209230362009,-0.7820586359343605,-2.170530039914823,-0.0029454113325951,-1.0588580088579944,0.1807826355829171,-0.199154428368476,-2.110156539853068,0.1131600113927831,1.2184669944619193,-1.1915938644618014,-2.181175237665677,0.7004612967166481,1.4043801938596208,2.075658008332125,-0.7175485532240968,3.0666124897898643,0.2632654875753966,1
1.68767079251016,2.905312795708926,0.0454109517783256,-1.2233128127972497,0.3096095471579443,-1.911642210919043,-0.2205625344089894,-2.56145089981166,1.1652028880724754,-0.6190010861552833,0.2043198839883197,0.1950447514506793,2.670343312391676,-1.356545052286539,-1.96736770831905,-0.073536831029702,4.284887237824131,0.6104354855283203,2.729436920693317,-0.6481324338877777,1
-3.3499120055487785,0.3019867288135968,0.4995521843236631,-0.950996377896488,-3.1810202573532678,1.3225484628316608,-0.8594381867953109,-3.641449239631963,1.7787255963734545,-2.6042881740012884,1.623843744269257,2.871181129023572,-2.774173921193079,1.4168340821388028,3.862857531603392,4.605497475825217,2.1380503818743923,-2.8464166830015944,0.5286452088658021,-0.6759376648038271,0
3.599419082270123,-6.3841751924875245,-2.673181970847935,-0.3319852860130534,0.9006107474100424,0.3066969420298376,-0.0149440794210742,-0.5344035637836995,3.0241185951503065,0.8218396523390844,-0.7962901889920904,3.553504267540186,3.46739301266492,1.9725799044469323,-1.3298202133050925,-3.209244234905224,-4.129854511886375,2.575096147313497,-9.021660427854028,-0.2812124622882884,1
-0.6079297793334895,-1.3101182746040685,0.7536665875836672,2.983154281760174,6.61173389322829,-1.4560464933464334,0.6037330161902218,0.8773379697393073,-1.2729273569650228,2.1983223633699573,-1.6612044051839223,0.2278917326512444,-2.318978923627788,0.6280786969002486,-2.581581248847748,-3.085549360179162,1.4247442602945792,0.4911584340100298,1.81792284434078,0.4288111804330056,1
-4.113945928491665,1.4640024920627066,-0.6363627981384661,-0.2376834398586684,1.0001471581504688,1.1522506518727484,-0.0816343600112439,-1.2082520312123566,0.9815761317885996,-1.4920754258508957,0.1853966564677613,1.007006261428348,-2.7536336918841413,-0.366602569838744,0.7487791917807893,3.1735157860789247,1.225846787843707,-0.2560056975321234,3.351385344904734,-1.5445997269056233,0
